"chen_term","chen_1","chen_2","chen_3","chen_4","chen_5","chen_6","chen_7","chen_8","chen_9","chen_10","chen_11","chen_12","chen_13","chen_14","chen_15","chen_16","chen_17","chen_18","chen_19","chen_20","chen_21","chen_22","chen_23","chen_24","chen_25","chen_26","chen_27","chen_28","chen_29","chen_30"
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.UCG.003.NA",0.0490490008084562,1.31693052828898e-28,0.00653548813650318,3.40501342012405e-43,0.00101828187781148,1.18153743430998e-54,0.00081725223568706,4.30891456143686e-14,0.00529562736208309,1.36798401062234e-16,3.78324061889946e-49,5.17798653724774e-06,0.0139794353148601,0.000438194917128296,0.000146668452910012,2.00235309890356e-06,1.91252090235038e-50,1.47425085323182e-08,1.0439911374167e-13,6.96706347751544e-07,0.00128187608295107,7.69854491970849e-11,2.97918895069788e-19,0.000179604940079786,1.36007291026348e-38,2.6435128487014e-15,6.35039826841986e-32,3.39043563431631e-20,0.000488287000092186,0.000242572038541271
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.UCG.005.NA",3.14976398545982e-05,1.04988439971669e-07,0.0336020357820133,0.000239771066956175,0.000101119506612839,2.41350470967648e-33,5.33780488148265e-05,5.00122687939571e-07,0.0280537113018442,0.000248455094972272,0.000257729938187417,5.42163987277352e-07,0.00753444640351654,0.00198214269125408,0.00351716346989412,0.00527903499634011,0.0608271380502377,0.000676290117391168,0.000390465687277736,0.00043452539777668,0.0059821432993235,4.46933627973876e-15,0.000613759994391219,0.0137078505528549,3.5776630209728e-06,0.000480599421227168,0.00182113475763938,0.00041415065924352,0.00275613416487304,3.4105153286246e-05
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.UCG.007.NA",1.02394566199584e-37,2.20934953345857e-15,0.000333159470924504,2.28230028968858e-45,3.6571265903512e-13,1.42067785969108e-92,1.56085054663953e-22,2.10136844780824e-28,0.000244762792163022,1.77759764584031e-76,3.28077377359745e-56,2.84912532151399e-14,3.49623494861754e-51,6.96060599779692e-05,1.43976024607386e-10,8.07696534460645e-05,2.00203422194209e-50,9.74556836552926e-30,1.88859224618272e-23,2.02691563904095e-10,0.000155719557132726,1.21201974160663e-30,2.43519425969512e-37,4.91236241461417e-24,1.73482524567263e-28,5.51904849771361e-65,1.18261322404817e-77,4.93983346466411e-64,7.5580163383016e-05,6.59454434581245e-20
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Oscillospirales_fa.Hydrogenoanaerobacterium.NA",4.9331668733121e-05,1.28085445087693e-16,5.41474068430969e-33,7.33681033059451e-22,2.25690124032415e-23,4.23783098974796e-61,4.19245831849772e-08,3.51433805620853e-05,0.000409132326103694,1.3572106182477e-83,9.00033975727338e-23,2.13542276454072e-15,6.64234151265384e-05,1.28439364469966e-107,2.02614105248412e-39,5.77044152848819e-05,0.00893365622031621,1.02411209079338e-59,3.63992619867855e-05,4.93705302588558e-52,4.5198965489102e-06,3.37648587086363e-18,1.64205754102638e-15,0.00234040888263353,7.76905974370982e-52,2.63174783472594e-121,6.07896786602345e-60,9.92476448952384e-52,2.60385760131303e-09,1.01255586417525e-44
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerofilum.NA",4.06098730598305e-12,2.10566358192865e-15,1.31790736962795e-05,2.81860949841368e-23,5.50769354470493e-05,0.0509990916533267,0.000302389952108302,4.35360503125964e-05,0.000117044704873607,4.57618341482606e-53,0.030745197141255,1.75616169423968e-08,0.000134584866053351,0.000457623631049851,0.00104981196518362,0.000407505125484813,0.133577354970658,3.35512770653271e-20,2.07869063510089e-05,1.23698882682896e-08,7.18963483960207e-06,9.18198659693734e-17,0.00026295822210384,3.09913410869808e-08,4.17162043205655e-23,0.000105782826432165,8.17998740063976e-18,1.57190594532186e-14,0.000195244752798384,1.2867407811754e-15
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus.colihominis",0.00204061120887115,0.00156063600656344,3.03779948454857e-05,8.73698847888186e-36,0.000481343299875694,1.60105795743125e-58,0.000195181994236414,7.96977803732465e-05,0.000165824912366178,0.000223517118059847,0.00241528101022297,6.30462393059155e-05,1.66229563619146e-49,5.35623336340115e-05,0.000330657543921818,9.85670799459402e-05,3.73603104139531e-07,2.05055987041534e-11,0.000330618526522692,0.00232041915561811,0.000420263131955519,1.32804258434992e-11,0.0014044688767202,0.00759847869631813,0.00209692141032273,0.000644782517539729,0.00118231082968668,1.48345408478827e-08,0.000813129469329925,1.22604528481815e-15
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Angelakisella.NA",4.8720639221076e-05,3.3433746398418e-44,3.08849390173249e-29,2.29575318930589e-61,2.11900220905458e-46,1.52866265615867e-76,3.86550304435265e-19,3.6511234129791e-31,0.000167561683237331,1.81297289596149e-136,1.54660334575925e-87,8.13202338574345e-37,1.22368836457973e-54,6.08725522672704e-05,5.96811986280295e-17,7.89041981197314e-05,1.10083173503038e-50,1.15352135344814e-28,7.55401803373391e-69,1.14936424326676e-40,8.94919969610008e-20,4.29808675237188e-43,0.00023427689285572,0.000122270878243163,3.99375320194942e-60,2.08356465629535e-70,2.96523004591114e-30,5.04777705681487e-94,7.60323891929365e-11,2.86629438964185e-44
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.CAG.352.NA",5.98658580776555e-35,1.70334338620369e-26,2.59499173811929e-39,3.04144324596814e-13,5.31115146464751e-21,6.84142868742076e-31,0.000231665519042927,3.90793445023154e-07,1.80330226274783e-19,2.74449992818937e-47,0.00300730434096441,6.15494593707629e-26,0.00186854049275308,9.06978019372237e-78,0.000953992566833209,0.00275827093477027,3.96120390897401e-10,4.60674132189869e-66,5.44847466515336e-06,2.0402717006489e-39,0.00745040612106754,2.4867009716585e-15,0.000215804969772782,2.79367268862233e-18,2.01545955402523e-30,6.99757595655373e-08,8.794034104314e-14,2.54057468520642e-44,9.3720955421555e-24,3.1592233021015e-07
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Candidatus_Soleaferrea.NA",0.000236210497778352,0.00059356822368833,3.65693594431057e-06,0.000114703918931649,8.55543481521777e-05,0.000430654870171412,9.83841650919279e-06,0.000148390799121849,0.000165621506914237,0.00086453025528313,0.000838147866914563,5.05127332304191e-05,1.85006465641104e-23,0.0011745390367991,4.84417255922895e-05,0.00026974350673434,0.000155547992855527,0.00119028994473103,4.67174753906352e-06,0.000641389186094362,0.000407226114790966,0.0001419753485963,1.05501478039079e-10,4.96507743006302e-05,0.00101943710421527,0.00105194097077442,0.000132433868626235,0.000105321585627747,0.000250078743236037,4.06872882807452e-15
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Caproiciproducens.NA",0.000123632080725946,1.57232663613353e-06,3.58963449694906e-05,3.35246398511267e-39,1.6830102791766e-06,7.30805966004155e-64,1.34379736047136e-07,1.6995167693492e-05,0.000312493972955524,3.58384536201397e-29,0.000476131724278554,5.78366724163809e-09,1.59256059479052e-70,0.000157039506156577,3.30542639815404e-05,0.000210098896219027,0.000107922236824213,0.000959612492762879,7.42045962873503e-05,0.000161040053350957,2.72814251490519e-05,1.50315140697786e-08,3.97129328366035e-10,0.000380925031600005,2.96264388026665e-06,0.000190291157243315,0.000537673210224019,6.17652505295316e-05,1.63252400525001e-06,2.39028786972764e-29
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.DTU089.NA",0.00040162565300067,0.000963289426067735,3.30782119360902e-05,4.45537204716663e-33,0.00265349583067905,2.25560668176333e-29,0.00241208895418768,5.7770733830836e-05,0.000908800628675938,0.00585600715254533,0.00915233044859601,0.000271138605990146,0.00188378059473335,0.00234616910017036,0.00207030826136315,0.00634817976965483,0.000618030706696936,5.74061677062054e-07,0.000370369873124827,0.000122389156162958,0.0055689092946454,1.99344533955993e-05,0.000471958204724975,0.00186384877197651,0.00689714211326208,0.00241635877575637,0.0113745773025709,0.000377677487827685,0.000139382804326839,3.64853382363133e-14
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Faecalibacterium.prausnitzii",0.00817946977542738,0.0119747372401681,0.127510196141156,0.0218358263724823,0.000157387088398919,1.63565004336831e-05,0.000167011730609732,0.327740186096828,0.0189339093759936,0.0834172484861908,2.35114755838006e-06,0.00494973435255365,0.0641171342924834,0.0424278242548085,0.0975473703273333,0.0513163228894838,4.72182555927564e-09,0.0168374660936524,0.000448174205062624,0.000542984242968877,0.00088393499175057,0.0422248424172257,8.43888325223701e-05,0.00491117987709167,0.00738778739064508,0.0620442905178469,0.333497634996283,0.100120798271732,0.00995299597274834,0.00156628366254706
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Fournierella.NA",4.62301219780221e-05,4.05694707550465e-05,0.00122450967338063,4.7744991476228e-73,5.4012905689642e-27,8.25394743360486e-76,4.97004907370087e-20,8.70630730387196e-25,0.00218306799270774,1.53474799054354e-39,1.16080743716084e-27,4.27789476440254e-25,6.90136828689407e-46,1.5462529245146e-58,0.00118852948148979,3.12180627442374e-13,2.12315962970075e-35,2.34912573115967e-43,6.70656764161749e-26,2.2761056568555e-06,1.64127449968674e-07,2.94355737463735e-05,4.40596501075939e-38,3.15246036736373e-13,0.000387445153855802,5.41073497098716e-59,1.71563662731516e-37,6.74093823653305e-68,4.69611719756168e-06,4.67231217917562e-22
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Harryflintia.NA",0.000352778207637847,0.00017004268666998,2.89274723333483e-05,3.73861543529474e-31,3.23181948401834e-05,7.20207789700964e-59,2.20933215787875e-09,1.09121179277663e-11,0.000153504056864886,7.04699095955945e-36,0.00197075631750261,4.02285075763246e-05,0.000334553478638066,0.000190647600029503,0.000144000335428294,0.000354830575791473,0.000722287045462523,0.000228747815152383,9.21906451380037e-05,0.000183626255186328,0.000309741337669066,3.57132208896984e-20,1.95437696250256e-09,0.000809919242616086,1.72865712961925e-05,6.08151875905351e-05,1.04499752926559e-22,1.42042716803136e-16,1.93100621246088e-05,7.70595495522932e-21
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Incertae_Sedis.NA",0.00261197726811174,0.00445499316826788,0.005664236739808,1.18383059694201e-05,0.0486344885936832,0.00257015667589936,0.097374762848565,2.23491834785481e-06,1.03762735414596e-07,0.0661881775697527,0.0342407523399973,0.00161166523388388,2.37705744411777e-06,0.0646276667775335,0.0105553818942964,0.0119849116316055,0.00231049167472309,0.0144681852137844,0.000677633119592307,0.0248551895087685,0.0154454974965475,1.02179890549098e-07,0.0330859963456741,0.0543354115210015,0.0601258301647445,0.0221493655370571,0.0564146491918153,0.0169792811346534,6.95797204887047e-05,1.07129369452479e-10
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Negativibacillus.NA",0.00250495597345533,0.000666594339846301,0.0221508432750757,3.73075068855768e-51,8.40513485597771e-18,9.31892186914843e-59,2.4419858924609e-10,0.000361833524779307,0.00082179631744857,4.60881205320025e-07,0.00529895187616166,0.000991914308738822,0.00154178448020247,0.0103214785542785,0.000703427210545772,0.000557669794836843,0.00111488440510603,0.00148674829400573,0.0012803254294671,1.25063661391734e-10,4.75759935378705e-07,6.49881056371081e-17,1.93502625355106e-09,4.12794721806258e-06,0.00196770922722989,0.000737214179195417,0.00140449952031959,0.00644080029010536,4.15732254256923e-06,1.75359314424075e-07
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Paludicola.NA",0.000308024990438478,0.00101997150072409,3.67446990466565e-07,5.72790837882249e-23,8.07664335852617e-05,0.000146555428594091,4.73609957128142e-05,0.000235220099223539,9.3154408493226e-05,2.56306186634856e-05,0.00121355242525597,3.50618550823203e-07,5.28673895289088e-34,0.000563239858567674,0.000172774486008639,0.00103409281098955,0.00119768948616878,0.000209758233295978,0.000174921884383669,6.99373510032542e-05,0.00102108524283576,9.60516322404658e-06,1.62592811537768e-09,0.00182883633279932,0.000592645954260925,0.000205534312244049,0.000337041706122313,3.44983838934066e-06,0.00174451771647052,7.1774608921574e-18
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Phocea.massiliensis",5.33570636089589e-05,5.90631017592276e-06,1.42662985321151e-08,0.000176369541276332,2.41379943280871e-12,3.74861406300089e-05,9.56098771604581e-09,3.6957314536572e-06,0.000121160481887746,6.1841288011128e-32,4.24978969091584e-56,1.79833783757259e-05,9.49679860994248e-36,0.00011022093025485,1.72517595584198e-13,3.44365673859921e-30,4.73910428547906e-41,6.58475389774903e-10,5.27920564764818e-05,0.000168774440097888,1.21092182187381e-07,0.000325128337139265,0.000135706054643859,7.30319935292313e-05,7.53942060404924e-05,0.00191353437206803,5.48667355199511e-05,5.24651310184531e-05,1.58432638228591e-12,4.1863638278224e-32
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Pygmaiobacter.NA",5.19628548407632e-18,0.000125081208323621,0.000346372469109618,5.8851061598859e-46,2.36103167625898e-09,1.45127185030155e-72,2.19832948854738e-14,2.36510428458961e-18,0.000210814321479104,2.53088109930827e-28,1.13662033763047e-48,0.000101227688848693,1.56628757697559e-47,3.40079754049826e-05,0.000262281095358342,2.31552374155955e-12,5.22593430022258e-29,0.000162659422587932,0.000103921192738204,3.84240274541033e-07,0.000597275914168997,5.12137472700073e-18,0.00109009896743211,8.41237839637045e-11,0.00254786100255198,0.000202584641501973,3.68383974047244e-22,2.02489153066302e-44,1.53743830944009e-08,9.23956335858772e-17
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Ruminococcus.bromii",0.000136261318346085,0.00232919440499107,0.000118099621997816,0.00200374054467469,0.00903321235411388,0.0141384812688819,9.70950665687964e-07,0.000297314192713105,0.00998869875572586,3.177697772895e-05,0.0136336549865729,3.83499202476592e-05,0.0972087316643548,0.0567336643749396,0.00287595791342641,0.151358397385779,0.0649944223472623,0.24191308488794,1.73974823041865e-22,0.000575654571762574,0.618058700507012,3.35619225824178e-10,0.00575995765920465,0.00900485921716134,0.000481804439262939,0.000131344077098511,1.03570659296009e-23,0.0688670719417555,0.13426132708844,0.000692632004318274
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Subdoligranulum.NA",0.0484914404821967,6.46550010390875e-05,0.132274061876759,0.0118353206833258,0.137722800189711,1.48011667368114e-08,0.0599761284624913,0.000568174303272796,0.0827270663871995,0.0245770253554291,6.76095900238827e-05,0.650027671854001,0.0325674894857495,0.0326911139042641,0.00293458892166983,0.0428648663792333,0.000163642022713278,0.00343811349795785,6.53248669091938e-07,0.0200452249072793,0.00634165444894286,2.09535926036651e-06,1.62317770737863e-05,0.00140116981252786,0.0012883552424922,0.00122934943189537,0.00016627997247933,0.0256817596710742,0.00150563946920661,0.124559330001763
"Bacteria.Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.UBA1819.NA",0.0410031906238268,0.00020043002174973,3.57205405993918e-06,0.00057934575703587,1.98118540582335e-08,0.000926092338156736,0.00357051915489358,3.96885435526515e-07,1.02962926762769e-09,0.00202282643879652,0.0288077668861489,0.00036016188167775,9.27640085630862e-21,0.00328526796821746,6.19123772466699e-07,2.93441453531516e-06,0.0615432996898022,0.00012266479858076,0.00301571344016304,0.00118361415216687,0.0133122797506141,8.90837261954202e-05,0.00248761277044861,0.00324568151949073,0.024613422157715,0.0178886507896508,0.00468698548442648,0.00362546785929431,2.36509868806204e-05,2.15558789129662e-11
"Bacteria.Firmicutes.Clostridia.Peptococcales.Peptococcaceae.Peptococcus.NA",8.70065849402055e-26,1.81831343392034e-10,9.6084663811624e-05,3.48772747112926e-54,4.10389365168764e-12,4.88211540819093e-84,3.77127716592088e-32,1.69473355504221e-26,6.6401651352024e-09,2.76250109389427e-50,3.73524950554987e-46,7.43873761334324e-33,0.00185879721145107,0.000771817124191405,0.000499640135870264,0.0018082110862195,1.54994951052067e-42,0.00522402044515758,2.19680079912907e-53,0.000715140178213292,1.46971736552217e-05,7.26953137568541e-30,1.52782810897663e-16,0.00167083321867875,3.4242807505355e-17,5.27292619163141e-54,5.54341307215835e-29,1.27562102096687e-56,0.00123124329930811,0.00380087176507492
"Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Anaerovoracaceae.Family_XIII_AD3011_group.NA",0.00601854436353938,0.00186582009971697,0.000104482211230738,0.000851069937892347,0.00120413207825896,0.00679381735064067,3.18760935615225e-08,5.32042850438428e-07,0.000365246522366503,0.00228198214443894,0.0057221994198614,0.000586308409081055,0.000762771611895769,0.00213042086918965,0.000395235019807834,0.00161565025757196,0.00516547589555289,0.00222421567137304,0.001400740127421,0.0049206496869587,0.00527856495620351,7.38182032512601e-09,0.00148613014249918,0.000945514387356356,0.00275756601983082,0.000879512306658869,2.14338844116032e-23,0.000115927530329019,0.00814461632134298,1.72130207565616e-06
"Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Anaerovoracaceae.Family_XIII_UCG.001.NA",0.000251796538391664,0.0011336857692996,0.00213096794239377,4.60620140112221e-30,0.00011773823352108,3.01395783391213e-57,1.44653863242739e-12,0.000227551411335227,0.000859215717199742,7.28494573440346e-07,2.15378657987318e-05,6.67162158722124e-19,0.000318497137549645,0.000945822724889261,7.60523715586835e-05,1.9108876181913e-05,0.000301603214643827,6.4526279581514e-11,0.000103635827870254,0.000526977141080574,9.75234566903602e-07,0.000249837760876864,1.69281921974744e-09,0.000534110593885774,2.14984794856571e-06,0.000492646991126166,1.88374466976273e-31,1.14279198921274e-05,0.000272058639264131,1.51900008539027e-07
"Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Peptostreptococcaceae.Intestinibacter.bartlettii",7.76592593387136e-26,4.78426995731934e-15,1.60143580977355e-08,0.000280913075021992,0.00356958675761361,0.00162332459847313,0.00591440060814446,1.08667461636301e-05,0.003796665978373,1.65678437418625e-05,0.017195979772117,3.72504234245177e-08,0.000914945104834893,3.94101322726386e-05,6.17831528739142e-12,0.000669139598897618,0.00859272508200133,0.124672870263716,3.75352731456599e-15,3.75221602296746e-08,1.75568607428391e-10,0.000603602784148372,4.5958271786928e-05,1.06945525148707e-11,1.23076264297308e-12,0.000620323946523011,0.00227783054405833,0.00755606353825975,1.80220701205214e-11,0.00243157521081485
"Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Peptostreptococcaceae.Paeniclostridium.NA",3.30543040797697e-05,0.000140291425351042,7.22762589268325e-75,2.1329279790752e-281,2.85171857478176e-25,2.1406558648253e-13,3.01562760167846e-05,1.62220601193339e-15,3.94867032257989e-31,7.87296225727828e-90,1.69963627384787e-105,2.5433545980294e-23,1.10259832213373e-58,4.75224539067227e-97,1.3402568152326e-110,8.84039042177392e-05,9.31786193513767e-104,1.52528718327854e-38,3.48810724839025e-90,2.15041712508423e-20,1.03795230144206e-10,4.87434028668947e-97,3.46224551018578e-26,1.18243702229787e-126,2.96439387504748e-323,6.89461689996597e-89,1.21326919084246e-124,0.00016071074211123,3.12454494457428e-18,1.98428814005161e-28
"Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Peptostreptococcaceae.Romboutsia.NA",0.00902287040839561,0.00191868568711136,0.0310559155393174,5.52214601326424e-17,0.00773483763659234,0.00592966691789605,0.000826296519406681,0.00241170239875166,0.0113645441864594,0.000114741474143312,0.00456705845919482,2.92616864470626e-07,0.00863634253936678,0.00466116464224064,0.0294780940558331,5.77264702653558e-05,0.0105740582904259,0.0876314086873527,0.000113491005022135,7.09067009186703e-07,0.00994189624084973,0.0151210860777474,3.08636209051431e-05,1.56570102057241e-07,0.00822793559989807,0.00101400848604201,1.69467054043965e-26,0.0136355773137812,8.24386800952726e-05,0.0914115321732114
"Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Peptostreptococcaceae.Terrisporobacter.NA",1.25521476705062e-31,1.66442058576229e-17,0.000259145895279949,1.23505313424818e-21,3.42721880403221e-05,3.48465343279722e-25,0.000259648609205565,0.00031705489629323,0.00417745573173907,0.00181621447281002,0.00158298321874775,1.58838676839351e-15,8.96226443028012e-38,0.0040516487279119,1.17103284321249e-05,0.00130618992088215,8.99647165264913e-41,0.039277140369396,3.67117940483428e-12,1.24798210401504e-08,0.00119346378669347,7.1047287158473e-23,2.91594898048478e-28,4.9913100010434e-32,2.83938117703215e-09,3.54367530738685e-37,3.45262598211264e-34,1.43356493768118e-09,9.2844246698339e-13,4.37173713120456e-15
"Bacteria.Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Peptostreptococcales.Tissierellales_fa.Fenollaria.NA",1.07317471313932e-251,9.47637943833969e-66,2.88002371065194e-105,3.09605763724086e-112,8.05480962769289e-06,0.000274350470301807,1.47694835951676e-31,7.0442568335602e-33,4.79354416420902e-210,2.56104623854502e-134,3.25804325806498e-105,1.21841384542514e-39,2.21458382067047e-95,1.53449564498584e-80,6.58350169599023e-47,2.79909860183985e-117,1.53627083763896e-94,1.02657274528024e-76,1.03227890120938e-05,2.35149942618658e-08,5.86114334150051e-151,2.01154878446098e-22,1.24009083634783e-33,3.32396174181039e-56,2.35293741759226e-16,3.18469765446452e-262,2.16746829548924e-146,1.4504783586877e-23,2.83480230741594e-93,0.00019097370520316
"Bacteria.Firmicutes.Negativicutes.Acidaminococcales.Acidaminococcaceae.Acidaminococcus.NA",0.000728083656361073,1.05824922934473e-41,1.04674050246393e-19,0.0736363598587639,1.98770188681805e-14,2.70493352160283e-63,5.92800358019165e-12,4.38283291307242e-12,3.18781051677309e-43,0.000377209994720395,3.70160306417255e-66,1.82072770584445e-26,4.31508462307848e-90,0.00708529626992901,3.51665759741334e-19,8.34416969771569e-29,2.99508223085294e-66,1.82143723607661e-36,2.09685104012937e-33,2.23722541489881e-13,6.62990729262957e-39,9.23581213943237e-11,8.38137808358572e-30,4.81329860245528e-52,9.42758877640904e-49,8.25738510055853e-08,2.05336141822818e-46,1.01065735921936e-05,2.61799980738778e-20,1.17327527185469e-25
"Bacteria.Firmicutes.Negativicutes.Acidaminococcales.Acidaminococcaceae.Phascolarctobacterium.faecium",0.00633804021414943,3.36282089637114e-06,0.00438897161921544,1.19321872834284e-38,1.13836881766738e-08,3.86500513968855e-52,3.46200491644191e-06,2.23331706027745e-14,3.67458942879688e-08,0.000256452058628061,0.000946135898103787,0.000217561009995925,0.00974047004161353,0.00211090469726897,1.08551800546076e-10,0.00254938491762512,8.68901890935777e-27,0.000503235134873856,0.00874211936452892,2.16594713490898e-09,0.000297061319562369,0.0849021212193958,0.00268417051852611,3.50399412025458e-09,3.99034075855021e-05,1.20560120956381e-24,0.00970833559948592,1.17213248843654e-37,0.026171846538967,0.00237004125577348
"Bacteria.Firmicutes.Negativicutes.Acidaminococcales.Acidaminococcaceae.Succiniclasticum.NA",1.3533703324076e-43,0.00174615075038163,4.07832323627293e-120,1.39533114676896e-201,3.37014679688599e-121,1.13118463842823e-111,6.0445156333078e-27,1.34026479266773e-72,0.00379718115383576,2.4797511475868e-137,1.05223824436359e-33,6.01730854804109e-26,7.23059969549883e-105,3.56313200589329e-123,1.63806074090274e-67,0,2.80631138331443e-69,4.95646256194306e-311,2.32063966880039e-42,2.67846003661375e-179,2.792300700063e-185,6.28226927728293e-16,5.23860847224539e-19,2.71338916413356e-50,2.38280435532038e-85,0.000684250960770845,3.95672095071612e-98,7.37778715102804e-118,1.65998196411772e-31,3.42525709367419e-107
"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Selenomonadaceae.Megamonas.funiformis",3.28315589700748e-102,4.99118988988844e-34,5.28161679785999e-96,4.7651955676765e-130,4.5480711366372e-229,3.20035986769018e-133,6.17570188339332e-34,7.79247464953821e-13,5.98947126167889e-15,1.80960554705028e-120,1.97043455894315e-104,2.942131826858e-33,4.473862581742e-32,1.90703922262031e-51,2.24101732860226e-21,7.10909846352231e-05,1.79854147290515e-101,2.58855149329473e-301,8.04978859163449e-38,8.71113902662437e-240,1.18022496901821e-22,0.0108987530032815,4.98166521775901e-102,1.3549400876114e-147,3.53117661065369e-81,1.13331724763477e-33,2.26143441280835e-105,9.95965149651801e-39,2.00612091909921e-30,2.22678938434064e-07
"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Selenomonadaceae.Mitsuokella.NA",4.34765746163794e-96,1.4219081358111e-44,9.46837103598058e-36,9.17750752216802e-05,3.1155331904586e-64,4.77043929377526e-70,9.37417026075498e-52,7.34765389338457e-32,7.69535582746068e-35,3.85962506575016e-193,8.35615931372213e-106,2.06604390760019e-39,1.22851739038468e-36,0.000119032561947691,0.000943614339264048,7.60029918578637e-08,3.72007597602084e-44,2.22330153850313e-59,8.20278461420651e-151,9.33455279527558e-45,1.28258332497638e-19,0.000864062574776065,5.45194194556789e-191,2.19929069799135e-74,2.15435347735589e-76,1.70879268016198e-241,4.32932512693134e-94,3.07157209108371e-98,2.92770732750266e-197,2.8059838444275e-15
"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Veillonellaceae.Allisonella.NA",6.40747267889081e-40,4.69410913914469e-34,0.000576948190956015,9.42492468111212e-60,4.53938491572727e-52,5.55795367755007e-143,1.12927766113829e-53,7.30241503367421e-36,6.48938175488676e-15,8.19505054518354e-147,2.11322402447068e-75,1.81854014452337e-38,8.1874655539426e-56,0.00302947474993342,7.43318875414764e-21,1.80839115037843e-11,8.35354078425622e-56,4.75828777313309e-28,4.39910885690115e-06,4.68417689141054e-11,1.63030396041488e-23,1.0758766804137e-59,8.11012221904592e-80,1.46743766439659e-21,1.48649649949461e-10,8.12044086533715e-58,8.02711722753886e-74,3.17264824105191e-22,1.59030564288393e-52,2.09785561052294e-12
"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Veillonellaceae.Dialister.invisus",7.47936611117454e-18,4.02828473693276e-10,4.74601580920887e-08,0.031048198591841,0.00135048694570648,0.00197318746000424,3.15429073009345e-14,2.73858826163029e-07,0.000177799008279656,1.95765871212242e-27,2.29984227801741e-34,1.20355343355913e-14,2.12128577541086e-32,0.00691916540786645,0.009858523595097,7.97763874738954e-19,0.0032818057824358,0.0086138447479713,7.9432002245079e-10,2.41799336972172e-09,0.000775633995553683,9.24767615758779e-12,3.99479832050021e-11,0.0102473447355461,8.65862182581979e-21,1.10623884875165e-05,1.77905375516642e-29,0.028758078343087,1.40995305836819e-12,0.0453693598303355
"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Veillonellaceae.Megasphaera.NA",2.68695876605554e-62,1.73477322691271e-08,4.50591540299633e-44,9.49235494346918e-58,6.79240770706233e-40,6.12397161195831e-78,2.22260131565266e-28,9.38936018592554e-06,1.1254171772082e-21,1.05210247772501e-48,1.55633809674231e-65,3.5725313400237e-22,0.000325862881180458,0.027159244857277,1.88518047911668e-10,6.21539546584942e-31,2.16501707924733e-46,6.13874542198643e-46,9.9905532007932e-64,1.90699364086976e-18,6.96144024916045e-23,0.000375772584798529,3.20211673838116e-40,2.46297478726957e-34,3.06507276918803e-20,2.07309368643818e-65,3.28405946052238e-56,0.00984095963058719,3.02973793065245e-45,0.00411093615594856
